whaleID,Image
whale_64937,"w_1527.jpg,w_631.jpg,w_343.jpg,w_3184.jpg,w_3886.jpg,w_8307.jpg,w_7518.jpg,w_6310.jpg,w_2408.jpg,w_4495.jpg,w_4485.jpg,w_473.jpg,w_997.jpg,w_8971.jpg"
whale_64989,"w_3805.jpg,w_8559.jpg,w_2658.jpg,w_6420.jpg,w_5053.jpg,w_3087.jpg,w_3082.jpg,w_2489.jpg,w_5692.jpg,w_5589.jpg,w_6007.jpg,w_2838.jpg,w_5047.jpg,w_6169.jpg"
whale_65057,"w_5553.jpg,w_3543.jpg,w_4768.jpg,w_4955.jpg,w_3761.jpg,w_4803.jpg,w_851.jpg,w_2243.jpg,w_4265.jpg,w_5190.jpg,w_1915.jpg,w_18.jpg,w_4286.jpg"
whale_65263,"w_7470.jpg,w_4426.jpg"
whale_65586,"w_4390.jpg,w_3235.jpg,w_3809.jpg,w_1997.jpg,w_5549.jpg,w_4284.jpg,w_8354.jpg,w_7382.jpg,w_9073.jpg,w_6214.jpg,w_2355.jpg,w_5937.jpg,w_438.jpg,w_540.jpg,w_1237.jpg,w_2162.jpg,w_2211.jpg,w_2797.jpg,w_3309.jpg,w_4507.jpg,w_4574.jpg,w_4892.jpg,w_6186.jpg,w_7165.jpg,w_7299.jpg,w_8333.jpg,w_8819.jpg"
whale_65737,"w_5284.jpg,w_6682.jpg,w_612.jpg,w_7582.jpg"
whale_66205,"w_2609.jpg,w_6442.jpg,w_1047.jpg,w_9145.jpg,w_1184.jpg,w_9468.jpg"
whale_66353,"w_9217.jpg,w_1388.jpg,w_2128.jpg,w_9412.jpg,w_6493.jpg,w_1899.jpg,w_3751.jpg,w_8714.jpg,w_2940.jpg,w_4423.jpg,w_6293.jpg,w_6004.jpg,w_3871.jpg,w_9250.jpg,w_8220.jpg,w_3238.jpg,w_3889.jpg,w_4425.jpg,w_8092.jpg,w_2535.jpg,w_6263.jpg"
whale_66421,"w_7820.jpg,w_9349.jpg,w_6647.jpg,w_2439.jpg,w_476.jpg"
whale_66539,w_4732.jpg
whale_66711,"w_5571.jpg,w_564.jpg,w_1112.jpg,w_3029.jpg,w_8892.jpg,w_7890.jpg,w_7765.jpg,w_100.jpg,w_7413.jpg,w_9080.jpg"
whale_66852,"w_6612.jpg,w_8588.jpg,w_7590.jpg,w_3899.jpg,w_6498.jpg,w_5216.jpg,w_8181.jpg,w_6562.jpg,w_8036.jpg,w_5806.jpg,w_4222.jpg,w_5283.jpg,w_4992.jpg,w_8628.jpg,w_2817.jpg,w_7510.jpg,w_3852.jpg,w_5285.jpg"
whale_66935,"w_3036.jpg,w_8374.jpg,w_6786.jpg,w_9238.jpg,w_1227.jpg,w_5677.jpg,w_8519.jpg"
whale_67036,"w_7754.jpg,w_1281.jpg,w_6238.jpg,w_701.jpg,w_4493.jpg,w_4074.jpg,w_1836.jpg,w_9255.jpg,w_2390.jpg,w_1075.jpg,w_3674.jpg,w_2187.jpg,w_3939.jpg,w_94.jpg,w_699.jpg,w_1880.jpg,w_6240.jpg,w_8182.jpg"
whale_67407,"w_4506.jpg,w_3723.jpg,w_5299.jpg,w_6698.jpg,w_9249.jpg,w_2938.jpg,w_8869.jpg"
whale_67611,"w_8161.jpg,w_1376.jpg,w_7300.jpg,w_7764.jpg,w_5297.jpg"
whale_67614,"w_7041.jpg,w_3425.jpg,w_5322.jpg,w_3198.jpg,w_7868.jpg,w_2288.jpg,w_6595.jpg"
whale_67685,"w_4469.jpg,w_3979.jpg,w_1753.jpg,w_3773.jpg,w_5931.jpg,w_9137.jpg,w_1776.jpg,w_3272.jpg,w_4905.jpg,w_6192.jpg,w_2242.jpg,w_2079.jpg"
whale_67801,"w_746.jpg,w_4958.jpg"
whale_68116,"w_446.jpg,w_1992.jpg,w_8685.jpg,w_7452.jpg,w_4799.jpg,w_8585.jpg,w_4367.jpg,w_2372.jpg,w_4316.jpg,w_1081.jpg,w_2148.jpg,w_7276.jpg,w_1641.jpg,w_6657.jpg,w_4298.jpg,w_9262.jpg,w_5461.jpg,w_7980.jpg,w_1787.jpg,w_3089.jpg,w_4141.jpg,w_6673.jpg,w_1340.jpg"
whale_68338,"w_4844.jpg,w_8578.jpg,w_896.jpg,w_2472.jpg,w_1278.jpg"
whale_68774,"w_2063.jpg,w_7944.jpg,w_1591.jpg,w_5590.jpg,w_2065.jpg,w_4159.jpg,w_6456.jpg"
whale_68789,"w_6620.jpg,w_1435.jpg,w_404.jpg,w_7893.jpg,w_1811.jpg,w_3585.jpg"
whale_69084,"w_755.jpg,w_1684.jpg,w_8200.jpg,w_2565.jpg,w_4238.jpg"
whale_69459,"w_3875.jpg,w_3542.jpg,w_3295.jpg,w_4127.jpg,w_9164.jpg,w_6937.jpg,w_8808.jpg,w_6615.jpg,w_8352.jpg,w_9196.jpg,w_2787.jpg,w_9385.jpg,w_8567.jpg,w_9274.jpg,w_2929.jpg,w_6576.jpg"
whale_69619,"w_2287.jpg,w_3763.jpg,w_3868.jpg,w_3053.jpg,w_2217.jpg,w_7961.jpg,w_7953.jpg,w_6694.jpg,w_3714.jpg,w_1302.jpg,w_1193.jpg,w_7417.jpg"
whale_69943,"w_9470.jpg,w_5834.jpg"
whale_70138,"w_6038.jpg,w_1868.jpg,w_4481.jpg,w_7544.jpg,w_2132.jpg,w_3695.jpg,w_7836.jpg,w_7023.jpg,w_5548.jpg,w_9026.jpg,w_1004.jpg,w_6780.jpg,w_7664.jpg,w_9241.jpg,w_2358.jpg,w_4585.jpg,w_6914.jpg,w_7362.jpg,w_6573.jpg,w_2406.jpg,w_1962.jpg,w_7489.jpg"
whale_70904,"w_4706.jpg,w_4612.jpg,w_1177.jpg,w_5928.jpg,w_5501.jpg,w_2360.jpg,w_725.jpg,w_3908.jpg"
whale_71062,"w_4545.jpg,w_5002.jpg,w_1756.jpg,w_2265.jpg,w_8489.jpg,w_4501.jpg,w_5686.jpg,w_6631.jpg,w_6896.jpg"
whale_71554,"w_799.jpg,w_8111.jpg,w_3488.jpg,w_9006.jpg,w_3687.jpg"
whale_72235,"w_1024.jpg,w_3063.jpg,w_3334.jpg,w_28.jpg,w_3932.jpg,w_4060.jpg,w_1476.jpg,w_1596.jpg,w_2325.jpg"
whale_72327,"w_8428.jpg,w_7598.jpg,w_2492.jpg,w_1631.jpg,w_4968.jpg,w_7904.jpg,w_9439.jpg,w_801.jpg,w_4248.jpg,w_2039.jpg,w_3744.jpg,w_5392.jpg,w_5816.jpg,w_6225.jpg,w_8023.jpg,w_8690.jpg,w_9016.jpg"
whale_72820,"w_5084.jpg,w_7218.jpg,w_3305.jpg,w_1595.jpg,w_2816.jpg,w_5857.jpg,w_2646.jpg,w_609.jpg,w_1303.jpg,w_5916.jpg,w_4782.jpg,w_4278.jpg,w_1.jpg,w_1516.jpg,w_871.jpg,w_398.jpg,w_5960.jpg,w_2909.jpg,w_4872.jpg"
whale_73080,"w_7093.jpg,w_6564.jpg,w_8124.jpg,w_8289.jpg,w_819.jpg,w_86.jpg,w_8814.jpg,w_671.jpg,w_9388.jpg,w_8264.jpg,w_3918.jpg"
whale_73136,"w_4240.jpg,w_5585.jpg,w_8132.jpg,w_4567.jpg,w_1150.jpg,w_8452.jpg,w_2983.jpg,w_7333.jpg,w_4083.jpg,w_5654.jpg,w_8837.jpg,w_6257.jpg,w_4822.jpg,w_2519.jpg,w_668.jpg,w_2177.jpg,w_3619.jpg,w_7217.jpg"
whale_73167,"w_5625.jpg,w_2374.jpg"
whale_73592,"w_8962.jpg,w_6430.jpg,w_2737.jpg,w_8296.jpg,w_8663.jpg,w_3531.jpg,w_7032.jpg,w_7443.jpg,w_1470.jpg,w_8270.jpg,w_375.jpg,w_7494.jpg,w_8954.jpg"
whale_73666,"w_8453.jpg,w_8297.jpg,w_4018.jpg,w_6803.jpg,w_992.jpg,w_8783.jpg,w_7344.jpg,w_3343.jpg,w_9216.jpg,w_2893.jpg,w_8891.jpg,w_9114.jpg,w_9167.jpg,w_5104.jpg,w_4407.jpg,w_2137.jpg,w_4449.jpg,w_6703.jpg,w_2602.jpg,w_6405.jpg,w_3245.jpg,w_1122.jpg,w_1815.jpg"
whale_73684,"w_1766.jpg,w_4358.jpg,w_7889.jpg,w_9074.jpg,w_7242.jpg,w_7088.jpg,w_1211.jpg,w_5375.jpg,w_7326.jpg,w_2160.jpg"
whale_74062,"w_4131.jpg,w_3973.jpg,w_1810.jpg,w_1567.jpg"
whale_74162,"w_8734.jpg,w_8159.jpg,w_709.jpg,w_2387.jpg,w_9134.jpg,w_3101.jpg,w_7659.jpg,w_7647.jpg,w_4185.jpg"
whale_74232,"w_986.jpg,w_1613.jpg,w_8840.jpg,w_7062.jpg,w_8531.jpg,w_7270.jpg,w_5626.jpg,w_2982.jpg,w_5467.jpg,w_6191.jpg,w_1814.jpg,w_3786.jpg,w_1511.jpg,w_8078.jpg,w_6194.jpg,w_7127.jpg,w_1883.jpg,w_2080.jpg,w_5863.jpg,w_6784.jpg,w_8731.jpg"
whale_74439,"w_8475.jpg,w_5434.jpg,w_770.jpg,w_2786.jpg,w_6034.jpg,w_8571.jpg,w_495.jpg,w_9079.jpg,w_393.jpg,w_2943.jpg,w_1486.jpg,w_7634.jpg,w_456.jpg,w_5771.jpg,w_4815.jpg"
whale_74625,"w_6660.jpg,w_3320.jpg,w_8630.jpg,w_6501.jpg,w_4104.jpg,w_8396.jpg,w_1107.jpg,w_5358.jpg,w_4402.jpg"
whale_74683,"w_3444.jpg,w_1310.jpg,w_7964.jpg,w_1299.jpg"
whale_74828,"w_7377.jpg,w_4005.jpg,w_8348.jpg,w_6666.jpg"
whale_74935,"w_2543.jpg,w_7605.jpg,w_6446.jpg,w_461.jpg,w_4714.jpg,w_3375.jpg"
whale_75215,"w_5360.jpg,w_8661.jpg,w_3999.jpg,w_3846.jpg,w_4696.jpg,w_8677.jpg,w_5750.jpg"
whale_75413,"w_3539.jpg,w_5881.jpg,w_6467.jpg,w_3919.jpg,w_7613.jpg,w_1191.jpg,w_2689.jpg"
whale_75455,"w_2072.jpg,w_99.jpg,w_472.jpg,w_9147.jpg,w_4751.jpg,w_1017.jpg,w_2407.jpg"
whale_75682,"w_4130.jpg,w_6901.jpg,w_5081.jpg"
whale_75767,"w_239.jpg,w_3769.jpg,w_9224.jpg"
whale_75932,"w_5021.jpg,w_9410.jpg,w_9035.jpg,w_4332.jpg,w_1291.jpg,w_2021.jpg,w_2342.jpg,w_4809.jpg,w_4932.jpg,w_3950.jpg,w_232.jpg,w_1659.jpg,w_3752.jpg,w_3904.jpg,w_5524.jpg,w_5607.jpg,w_6525.jpg,w_7540.jpg"
whale_76398,"w_2379.jpg,w_8739.jpg,w_8150.jpg,w_8540.jpg"
whale_76782,"w_8582.jpg,w_962.jpg,w_1206.jpg,w_3284.jpg,w_8554.jpg,w_1461.jpg,w_5653.jpg,w_3709.jpg,w_7700.jpg,w_5989.jpg"
whale_77693,"w_3049.jpg,w_3403.jpg,w_8240.jpg,w_2997.jpg,w_2537.jpg,w_9181.jpg,w_3474.jpg,w_7903.jpg,w_3105.jpg,w_940.jpg,w_2044.jpg,w_6209.jpg,w_4824.jpg,w_9330.jpg,w_2241.jpg,w_205.jpg,w_2963.jpg,w_2574.jpg,w_5298.jpg"
whale_77984,w_836.jpg
whale_78280,"w_2883.jpg,w_3777.jpg,w_8299.jpg,w_4722.jpg,w_6199.jpg,w_6045.jpg,w_2980.jpg,w_8339.jpg,w_4825.jpg,w_6664.jpg,w_5551.jpg,w_7297.jpg,w_8851.jpg,w_664.jpg,w_929.jpg,w_5836.jpg,w_9146.jpg,w_6868.jpg,w_1556.jpg,w_4884.jpg,w_6735.jpg,w_7245.jpg,w_8451.jpg,w_971.jpg"
whale_78372,"w_3994.jpg,w_3461.jpg,w_8327.jpg,w_894.jpg,w_2579.jpg,w_7529.jpg,w_1913.jpg,w_2460.jpg,w_8693.jpg,w_5320.jpg,w_8230.jpg,w_6500.jpg,w_884.jpg,w_1069.jpg"
whale_78395,"w_8750.jpg,w_7121.jpg,w_9000.jpg,w_6063.jpg,w_7877.jpg,w_1392.jpg,w_3524.jpg,w_5442.jpg,w_8471.jpg"
whale_78565,"w_6095.jpg,w_9086.jpg,w_4129.jpg,w_9152.jpg,w_3618.jpg,w_8394.jpg,w_6866.jpg,w_1452.jpg,w_2660.jpg,w_8878.jpg,w_5838.jpg,w_7537.jpg"
whale_78628,"w_7253.jpg,w_508.jpg,w_4085.jpg,w_705.jpg,w_8500.jpg,w_8787.jpg"
whale_78785,"w_1681.jpg,w_8762.jpg,w_7927.jpg,w_5729.jpg,w_8392.jpg,w_251.jpg,w_2596.jpg,w_3001.jpg,w_9221.jpg,w_6962.jpg,w_8303.jpg,w_1250.jpg"
whale_79166,"w_416.jpg,w_560.jpg,w_5991.jpg,w_8454.jpg,w_9143.jpg,w_2895.jpg,w_3396.jpg,w_200.jpg,w_9017.jpg,w_3667.jpg,w_1384.jpg,w_6278.jpg"
whale_79193,"w_3024.jpg,w_9075.jpg,w_8263.jpg,w_2154.jpg,w_4998.jpg,w_7919.jpg,w_8815.jpg"
whale_79199,"w_915.jpg,w_5885.jpg,w_7945.jpg,w_4918.jpg,w_4544.jpg,w_8103.jpg,w_2642.jpg,w_7497.jpg,w_6838.jpg,w_8548.jpg,w_4748.jpg,w_3090.jpg,w_2803.jpg,w_9160.jpg,w_8987.jpg,w_974.jpg,w_2032.jpg,w_7503.jpg"
whale_79439,"w_5587.jpg,w_5177.jpg,w_3010.jpg,w_9333.jpg,w_3094.jpg,w_3314.jpg,w_3877.jpg,w_7723.jpg"
whale_79648,"w_4758.jpg,w_6030.jpg,w_8008.jpg,w_7287.jpg,w_5635.jpg,w_9424.jpg"
whale_79823,"w_3415.jpg,w_4134.jpg,w_2717.jpg,w_6288.jpg,w_651.jpg,w_9125.jpg,w_5221.jpg,w_8429.jpg,w_3287.jpg,w_4154.jpg,w_216.jpg,w_376.jpg,w_9267.jpg,w_2307.jpg,w_6320.jpg,w_2283.jpg,w_5582.jpg,w_5005.jpg,w_5790.jpg,w_9054.jpg,w_3563.jpg,w_6520.jpg,w_1711.jpg"
whale_79948,"w_9456.jpg,w_670.jpg,w_6459.jpg"
whale_80124,"w_9298.jpg,w_3382.jpg"
whale_80247,"w_3779.jpg,w_8281.jpg,w_1603.jpg,w_7501.jpg,w_952.jpg,w_1210.jpg,w_288.jpg,w_5526.jpg,w_8403.jpg,w_4868.jpg,w_3398.jpg,w_5895.jpg,w_5302.jpg,w_7918.jpg,w_8897.jpg,w_7715.jpg,w_9011.jpg"
whale_80405,"w_1308.jpg,w_584.jpg,w_4183.jpg,w_6266.jpg,w_2278.jpg,w_3869.jpg,w_2002.jpg,w_3421.jpg,w_7415.jpg,w_2699.jpg,w_9184.jpg"
whale_80947,"w_7097.jpg,w_7271.jpg,w_6486.jpg,w_3629.jpg,w_6331.jpg,w_5715.jpg,w_4615.jpg,w_3690.jpg,w_6348.jpg,w_4281.jpg,w_5682.jpg,w_7108.jpg"
whale_81136,"w_876.jpg,w_8039.jpg,w_8028.jpg,w_9064.jpg,w_6939.jpg,w_3054.jpg,w_4542.jpg,w_3448.jpg,w_6279.jpg,w_9038.jpg,w_2813.jpg,w_5255.jpg,w_7891.jpg"
whale_81768,"w_6622.jpg,w_3512.jpg,w_5782.jpg,w_3232.jpg,w_653.jpg,w_4324.jpg,w_6137.jpg,w_1029.jpg,w_2139.jpg,w_6751.jpg,w_570.jpg,w_3941.jpg,w_4776.jpg,w_5860.jpg,w_7521.jpg"
whale_81818,"w_2935.jpg,w_3420.jpg,w_5369.jpg,w_2627.jpg,w_4837.jpg,w_1050.jpg"
whale_81875,"w_869.jpg,w_7392.jpg,w_5051.jpg,w_323.jpg,w_1529.jpg,w_8198.jpg,w_6217.jpg,w_68.jpg,w_4363.jpg,w_1136.jpg,w_7962.jpg,w_5780.jpg,w_8086.jpg,w_407.jpg,w_6118.jpg"
whale_81915,w_5471.jpg
whale_81960,"w_5327.jpg,w_7513.jpg,w_3192.jpg,w_5430.jpg,w_7103.jpg,w_5448.jpg,w_5275.jpg,w_8496.jpg,w_1234.jpg"
whale_82064,"w_4277.jpg,w_888.jpg,w_5536.jpg,w_3810.jpg,w_7502.jpg,w_6053.jpg,w_1054.jpg,w_8947.jpg,w_4087.jpg"
whale_82089,"w_5805.jpg,w_3455.jpg,w_1713.jpg,w_5196.jpg,w_1491.jpg,w_674.jpg,w_6802.jpg,w_1040.jpg,w_3434.jpg,w_2223.jpg,w_3679.jpg,w_8080.jpg,w_5918.jpg,w_6806.jpg,w_3216.jpg,w_5748.jpg"
whale_82387,"w_1026.jpg,w_7873.jpg,w_1033.jpg,w_1853.jpg,w_2706.jpg,w_3713.jpg,w_606.jpg,w_3294.jpg,w_32.jpg,w_1887.jpg,w_1242.jpg,w_2296.jpg,w_854.jpg,w_9414.jpg"
whale_82548,"w_5075.jpg,w_6052.jpg,w_4058.jpg,w_6228.jpg,w_8248.jpg,w_5100.jpg,w_8344.jpg,w_7711.jpg,w_1934.jpg,w_2671.jpg,w_790.jpg,w_902.jpg,w_3098.jpg,w_5487.jpg,w_7117.jpg,w_230.jpg,w_369.jpg,w_4604.jpg,w_8668.jpg"
whale_82554,"w_4256.jpg,w_132.jpg,w_3351.jpg,w_6588.jpg,w_3579.jpg,w_8066.jpg,w_7012.jpg,w_4004.jpg,w_5592.jpg,w_6342.jpg,w_7846.jpg,w_853.jpg,w_5119.jpg,w_130.jpg,w_2882.jpg"
whale_82602,"w_3406.jpg,w_717.jpg,w_2109.jpg,w_4562.jpg,w_7752.jpg,w_5757.jpg,w_5970.jpg,w_2557.jpg,w_6412.jpg,w_7438.jpg,w_9377.jpg,w_4864.jpg"
whale_83157,"w_6131.jpg,w_7804.jpg"
whale_83791,"w_6303.jpg,w_1245.jpg,w_8613.jpg,w_7930.jpg,w_7550.jpg,w_5189.jpg,w_7777.jpg,w_8624.jpg"
whale_83892,"w_2212.jpg,w_7875.jpg,w_2606.jpg,w_5308.jpg,w_9151.jpg,w_1263.jpg,w_9053.jpg,w_7042.jpg,w_7466.jpg,w_5903.jpg,w_8436.jpg,w_1825.jpg,w_783.jpg,w_1124.jpg,w_2067.jpg,w_2573.jpg,w_3885.jpg,w_2905.jpg"
whale_84178,"w_536.jpg,w_9047.jpg,w_1983.jpg,w_6449.jpg,w_4354.jpg,w_3126.jpg,w_8224.jpg,w_6881.jpg,w_7339.jpg,w_6013.jpg,w_6414.jpg,w_9227.jpg,w_8042.jpg,w_7982.jpg"
whale_84264,"w_5888.jpg,w_6572.jpg,w_1730.jpg,w_3833.jpg,w_7511.jpg,w_683.jpg,w_1520.jpg,w_1964.jpg,w_3183.jpg,w_8495.jpg"
whale_84963,"w_4463.jpg,w_3176.jpg,w_8406.jpg,w_5499.jpg,w_8845.jpg,w_6554.jpg,w_7914.jpg,w_7860.jpg,w_5212.jpg,w_3441.jpg,w_1620.jpg,w_7498.jpg,w_22.jpg"
whale_85464,"w_2322.jpg,w_1619.jpg,w_2877.jpg,w_402.jpg,w_9401.jpg,w_8721.jpg,w_5773.jpg,w_1249.jpg,w_4294.jpg,w_3333.jpg,w_8151.jpg,w_3034.jpg,w_38.jpg,w_7699.jpg,w_7238.jpg,w_2894.jpg,w_124.jpg,w_60.jpg,w_874.jpg,w_384.jpg,w_2621.jpg,w_3546.jpg,w_4057.jpg,w_6296.jpg,w_6440.jpg,w_6865.jpg,w_9304.jpg,w_9342.jpg"
whale_85670,"w_4261.jpg,w_8140.jpg,w_1705.jpg,w_5630.jpg,w_6072.jpg,w_2875.jpg,w_1908.jpg,w_1129.jpg,w_2499.jpg,w_7355.jpg"
whale_86041,"w_6511.jpg,w_3385.jpg,w_1348.jpg,w_6624.jpg,w_7548.jpg,w_7612.jpg,w_2948.jpg,w_8948.jpg,w_4243.jpg,w_8712.jpg,w_3840.jpg"
whale_86081,w_7464.jpg
whale_86158,"w_6736.jpg,w_9133.jpg,w_3874.jpg,w_5457.jpg,w_3676.jpg,w_498.jpg,w_2984.jpg,w_7029.jpg,w_6669.jpg,w_6614.jpg"
whale_86206,"w_5129.jpg,w_7790.jpg,w_690.jpg,w_936.jpg,w_5498.jpg,w_2799.jpg,w_3479.jpg,w_688.jpg,w_1612.jpg"
whale_86377,"w_5775.jpg,w_284.jpg,w_3516.jpg,w_4309.jpg,w_5425.jpg,w_1390.jpg,w_116.jpg,w_8105.jpg,w_3630.jpg,w_3533.jpg,w_5263.jpg,w_6311.jpg,w_8306.jpg,w_8572.jpg"
whale_86527,"w_9049.jpg,w_2199.jpg,w_6834.jpg,w_1016.jpg,w_2944.jpg,w_5879.jpg,w_6926.jpg,w_1737.jpg,w_4883.jpg,w_3487.jpg,w_9281.jpg"
whale_86585,"w_579.jpg,w_6340.jpg,w_6598.jpg,w_7222.jpg,w_5188.jpg,w_9044.jpg,w_3940.jpg,w_1842.jpg,w_2524.jpg,w_2538.jpg,w_394.jpg,w_4444.jpg,w_7404.jpg,w_2668.jpg"
whale_87155,"w_3807.jpg,w_8970.jpg,w_2405.jpg,w_2131.jpg,w_5535.jpg,w_2120.jpg,w_399.jpg,w_1105.jpg,w_8440.jpg,w_63.jpg,w_4065.jpg,w_8355.jpg,w_6302.jpg,w_861.jpg,w_6748.jpg,w_6864.jpg"
whale_87291,"w_5624.jpg,w_2133.jpg,w_1953.jpg,w_6394.jpg,w_9001.jpg,w_3878.jpg,w_9008.jpg,w_4389.jpg,w_7551.jpg,w_165.jpg,w_6551.jpg,w_3884.jpg,w_1232.jpg,w_8835.jpg,w_4270.jpg,w_2527.jpg,w_4702.jpg,w_7018.jpg,w_7446.jpg,w_2718.jpg,w_3030.jpg,w_7674.jpg"
whale_87420,"w_762.jpg,w_3112.jpg"
whale_87604,"w_8556.jpg,w_6818.jpg,w_6947.jpg,w_7652.jpg,w_7202.jpg,w_3106.jpg,w_3521.jpg,w_2441.jpg,w_3664.jpg,w_3511.jpg,w_2344.jpg,w_6733.jpg,w_5008.jpg,w_2571.jpg,w_2431.jpg,w_5731.jpg,w_3140.jpg,w_1945.jpg,w_3193.jpg,w_6717.jpg,w_7885.jpg"
whale_87622,"w_4435.jpg,w_8719.jpg,w_5915.jpg,w_2531.jpg,w_599.jpg,w_2903.jpg,w_8321.jpg,w_8315.jpg"
whale_88085,w_73.jpg
whale_88147,"w_3974.jpg,w_5770.jpg,w_8347.jpg,w_2251.jpg,w_2788.jpg,w_4517.jpg,w_5786.jpg,w_6571.jpg,w_6250.jpg,w_3451.jpg"
whale_88226,w_7758.jpg
whale_88432,w_5445.jpg
whale_88478,"w_7232.jpg,w_1562.jpg,w_3678.jpg,w_8775.jpg,w_2155.jpg,w_150.jpg"
whale_88547,"w_8421.jpg,w_4771.jpg,w_3790.jpg,w_9024.jpg,w_5276.jpg,w_8130.jpg,w_6533.jpg,w_2455.jpg,w_8703.jpg,w_1409.jpg,w_2433.jpg,w_4859.jpg,w_559.jpg,w_4743.jpg"
whale_88746,"w_7843.jpg,w_1807.jpg,w_7646.jpg,w_49.jpg,w_321.jpg"
whale_88756,"w_4237.jpg,w_1175.jpg,w_5432.jpg,w_763.jpg"
whale_89211,"w_7516.jpg,w_9435.jpg,w_1932.jpg,w_3655.jpg,w_6480.jpg,w_2732.jpg,w_6715.jpg,w_7065.jpg,w_7745.jpg,w_4945.jpg"
whale_89271,w_2755.jpg
whale_89456,"w_2595.jpg,w_1518.jpg,w_2955.jpg,w_4528.jpg,w_1584.jpg,w_7390.jpg,w_3115.jpg,w_3843.jpg,w_8267.jpg,w_2960.jpg,w_5831.jpg,w_8298.jpg"
whale_89541,"w_5102.jpg,w_8724.jpg,w_8175.jpg,w_5977.jpg,w_3078.jpg,w_6483.jpg,w_162.jpg,w_1338.jpg"
whale_89615,"w_735.jpg,w_9465.jpg,w_4672.jpg,w_8877.jpg,w_5337.jpg,w_7749.jpg,w_2862.jpg,w_1587.jpg,w_1225.jpg,w_3853.jpg,w_1118.jpg,w_3938.jpg,w_3942.jpg,w_8859.jpg,w_1522.jpg,w_852.jpg,w_4470.jpg,w_6964.jpg,w_712.jpg,w_7542.jpg,w_6246.jpg,w_3671.jpg,w_8563.jpg,w_9471.jpg"
whale_90141,"w_4458.jpg,w_617.jpg"
whale_90244,"w_1068.jpg,w_4217.jpg,w_1799.jpg,w_3045.jpg,w_1095.jpg,w_1615.jpg,w_5127.jpg,w_2855.jpg,w_3550.jpg,w_3992.jpg,w_1294.jpg,w_2686.jpg,w_7825.jpg"
whale_90271,"w_3506.jpg,w_6991.jpg,w_5318.jpg,w_1530.jpg,w_5739.jpg,w_3093.jpg,w_3209.jpg,w_5781.jpg,w_644.jpg,w_4788.jpg,w_3422.jpg,w_8717.jpg,w_919.jpg,w_8048.jpg"
whale_90377,"w_2070.jpg,w_5452.jpg,w_4176.jpg,w_1145.jpg,w_6476.jpg,w_5789.jpg,w_6090.jpg"
whale_90446,"w_5427.jpg,w_9344.jpg,w_7879.jpg,w_7533.jpg"
whale_90820,"w_1115.jpg,w_1683.jpg,w_1377.jpg,w_6210.jpg,w_1834.jpg,w_75.jpg,w_386.jpg,w_3631.jpg,w_121.jpg,w_8991.jpg,w_3156.jpg,w_7379.jpg,w_2011.jpg"
whale_90911,"w_3494.jpg,w_6044.jpg,w_6002.jpg,w_2701.jpg,w_6156.jpg,w_2376.jpg,w_3780.jpg,w_5348.jpg,w_411.jpg,w_3086.jpg,w_1236.jpg,w_4342.jpg,w_6224.jpg,w_5997.jpg,w_5144.jpg,w_4070.jpg,w_7855.jpg,w_327.jpg,w_1941.jpg"
whale_90929,"w_3239.jpg,w_8953.jpg"
whale_90957,"w_1636.jpg,w_403.jpg,w_8118.jpg,w_6431.jpg,w_3364.jpg,w_636.jpg,w_9402.jpg,w_3296.jpg,w_2247.jpg,w_6702.jpg,w_6189.jpg,w_3389.jpg,w_2419.jpg,w_9058.jpg,w_4452.jpg,w_7558.jpg,w_9339.jpg,w_5202.jpg,w_3768.jpg,w_9343.jpg,w_1196.jpg,w_7090.jpg,w_7389.jpg,w_249.jpg,w_4592.jpg,w_1832.jpg,w_3204.jpg,w_3718.jpg,w_6383.jpg,w_6552.jpg"
whale_90966,w_5493.jpg
whale_91826,"w_3627.jpg,w_2664.jpg,w_2255.jpg,w_6855.jpg,w_8292.jpg,w_8758.jpg,w_2225.jpg,w_6655.jpg,w_4468.jpg"
whale_92153,"w_1266.jpg,w_5722.jpg,w_7638.jpg,w_1268.jpg,w_4566.jpg,w_9446.jpg,w_5435.jpg,w_3246.jpg,w_4427.jpg,w_4079.jpg,w_4327.jpg,w_2952.jpg,w_3208.jpg,w_4175.jpg,w_7313.jpg,w_7704.jpg,w_8502.jpg,w_8562.jpg"
whale_92465,"w_4889.jpg,w_5259.jpg,w_823.jpg,w_5793.jpg"
whale_92515,"w_4450.jpg,w_8477.jpg,w_3670.jpg,w_311.jpg"
whale_92686,"w_7237.jpg,w_4587.jpg,w_7349.jpg,w_3913.jpg,w_8481.jpg,w_9142.jpg"
whale_94176,"w_6563.jpg,w_4727.jpg,w_4053.jpg,w_1760.jpg,w_2277.jpg,w_8236.jpg"
whale_94546,"w_8143.jpg,w_8909.jpg,w_2705.jpg,w_6490.jpg,w_7883.jpg,w_2818.jpg,w_4177.jpg,w_8314.jpg,w_3472.jpg,w_9292.jpg,w_6158.jpg,w_2760.jpg,w_3617.jpg,w_2702.jpg,w_1951.jpg,w_6601.jpg"
